score,review,time,released,﻿순번,영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,영화구분
10,관람객완전 정신 사납고 모든 상황이 다 말도 안되고 유치뽕짝에 슬랩스틱코미디 ㅋㅋ 제가 딱 좋아하는 장르라서 10점 만점에 10점 드립니다~!! 어줍쟎은 감동코드나 눈물짜내기도 없어요! 엄지척!,2016.08.04 19:59,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
8,관람객우리집개보러가고싶어지는느낌재밋어요,2016.08.03 20:50,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
3,"웃으며 시작했지만 무표정으로 나왔습니다. 개연성 없는 부분이 너무 많았어요. 너무 극적이고, 적이었다가 갑자기 조력자가 되고, 듀크의 전주인은 잠깐의 감동을 위해 언급되었다가 사라지는 등 귀엽고 잘만들었지만 내용의 개연성이 낮아 별점을 낮게 줍니다.",2016.08.15 23:52,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,왜이렇게 평점이 높은지 모르겠어요ㅠㅠㅠ 애니메이션 좋아하는데도 불구하고 영화보다 이렇게 졸린적은 처음입니다...,2016.08.12 04:54,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
10,관람객역시 유니버샬스튜디오& 일루미네이션♡ 기대햇는데역시최고였습니다♡♡♡,2016.08.04 00:41,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
10,관람객너무 재밌고 즐거워지는 영화에요~~~^^딸 아이땜에 봤는데 아이보다 제가 더 재밌게 봤네요~~!!귀여운 동물들ㅎㅎ강추합니당♡,2016.08.03 19:20,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,"관람객정~말!!! 진짜!!!! 재미1도 없었어요ㅠㅠ 중간에 나오고 싶었지만, 돈이 아까워서 낑겨있었음.",2016.08.07 14:35,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
8,관람객너무 귀엽고 재밌어요 개봉하자마자 보러왔는데 약간 스토리가 생각한거와는 다르지만 친구들과 가볍게보기좋은 영화같아요,2016.08.03 10:25,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,좀 별로네요. 스토리 라인도 캐릭터도 너무 뜬금없어요. 차라리 도리를 찾아서를 볼걸 그랬나봐요,2016.08.08 21:33,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
1,생각보다 폭력적이고... 감동도 그닥 없는...6세 아들은 무섭다고 울었어요..,2016.08.05 23:02,True,81,마이펫의 이중생활,크리스 리노드,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,개봉영화,장편,미국,726,19379904655,"2,517,805",5360235715,"656,542",애니메이션,전체관람가,상업영화
